Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Middle income,MIC,Scientific and technical journal articles,IP.JRN.ARTC.SC,255317.96227929,326839.963047676,374603.538002524,423469.483085501,485125.614311035,555743.910417286,614914.137041754,701943.772375547,744723.659811671,792425.506780382,..,..
Moldova,MDA,Scientific and technical journal articles,IP.JRN.ARTC.SC,104.9,173,138.4,148.3,166.2,196.8,174.8,204.1,228,226.6,..,..
Monaco,MCO,Scientific and technical journal articles,IP.JRN.ARTC.SC,37.7,37.6,35.5,29.6,36.1,46.2,42.9,47.1,30.5,34.4,..,..
Mongolia,MNG,Scientific and technical journal articles,IP.JRN.ARTC.SC,28,39.4,50.3,101.7,91.9,102.1,93.4,101.8,125,163.9,..,..
Montenegro,MNE,Scientific and technical journal articles,IP.JRN.ARTC.SC,4,11.9,25.5,42.3,63.8,61.4,103.8,130.8,154.2,192.3,..,..
Morocco,MAR,Scientific and technical journal articles,IP.JRN.ARTC.SC,941.7,916.1,986.9,1048.5,1216.9,1499,1683.7,2045.7,2380.4,2536.4,..,..
Mozambique,MOZ,Scientific and technical journal articles,IP.JRN.ARTC.SC,30.9,34.5,45.3,41.7,45,58.9,44.6,72.9,60.4,67.8,..,..
Myanmar,MMR,Scientific and technical journal articles,IP.JRN.ARTC.SC,15.8,50.7,30.7,36.8,60.2,86.4,55.5,96.4,48.9,38.2,..,..
Namibia,NAM,Scientific and technical journal articles,IP.JRN.ARTC.SC,29.8,49.1,35.9,39.8,34.5,35.8,43.2,50,65.6,79.3,..,..
Nauru,NRU,Scientific and technical journal articles,IP.JRN.ARTC.SC,0.2,0.5,0.3,0,1.3,0.9,0,0.7,0,0.3,..,..
Nepal,NPL,Scientific and technical journal articles,IP.JRN.ARTC.SC,190.4,251.6,286.4,331.2,296.6,363.5,356.2,350.7,404.8,442.1,..,..
Netherlands,NLD,Scientific and technical journal articles,IP.JRN.ARTC.SC,20732.5,23481,24054.8,25114,25969.5,27967.6,28272.6,29226.7,30262.1,30412.4,..,..
New Caledonia,NCL,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Scientific and technical journal articles,IP.JRN.ARTC.SC,4635.9,5112.6,5444.8,5823.7,6141.2,6380.3,6601.6,7161.5,7398.1,7244.3,..,..
Nicaragua,NIC,Scientific and technical journal articles,IP.JRN.ARTC.SC,16.3,20.6,32.7,22.8,31.3,29.2,32.2,31.7,33.4,28.2,..,..
Niger,NER,Scientific and technical journal articles,IP.JRN.ARTC.SC,21.5,22,29.2,29.7,26.9,53.5,67.5,33.1,31.2,35.7,..,..
Nigeria,NGA,Scientific and technical journal articles,IP.JRN.ARTC.SC,1266.2,1600.3,2287.7,2818.9,2887.4,3623.8,4063.1,4456.1,3904.8,3653.7,..,..
North America,NAC,Scientific and technical journal articles,IP.JRN.ARTC.SC,375509.409760731,409777.708232597,419138.583382999,428012.466182563,434639.522905061,442419.298223454,453628.123810103,465842.3400541,473268.548323774,470427.409544166,..,..
Northern Mariana Islands,MNP,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,Scientific and technical journal articles,IP.JRN.ARTC.SC,5459.6,6522.5,6940.4,7492.6,7691.5,8615.3,8825.9,9443,10039.8,9853.6,..,..
Not classified,INX,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,Scientific and technical journal articles,IP.JRN.ARTC.SC,976075.4,1077831.5,1124003.7,1163736.6,1194598.4,1236580.2,1266705.8,1313440.7,1351750,1363074.1,..,..
Oman,OMN,Scientific and technical journal articles,IP.JRN.ARTC.SC,293.4,314.5,326.3,375.1,372,423.7,472.7,603.3,588.3,657.6,..,..
Other small states,OSS,Scientific and technical journal articles,IP.JRN.ARTC.SC,1886.50578602791,2189.83572918263,2543.73804168421,2831.32277293919,3221.90760941245,3538.73617468202,4095.08548487029,4265.68361384226,4761.51377217547,5261.46280691034,..,..
Pacific island small states,PSS,Scientific and technical journal articles,IP.JRN.ARTC.SC,78.6431446728279,86.5684228181517,108.007316262553,113.121868843231,82.9560371517028,97.2,94.5274560324449,92.2689394845101,84.4010454199395,112.807208406311,..,..
Pakistan,PAK,Scientific and technical journal articles,IP.JRN.ARTC.SC,1556.4,2237.6,2787.2,3337.5,3983.9,4944.3,5677.2,6698.7,6980.6,7771.5,..,..
Palau,PLW,Scientific and technical journal articles,IP.JRN.ARTC.SC,2.4,4,3.8,8,3.7,2.6,5.2,1.8,2.2,3.5,..,..
Panama,PAN,Scientific and technical journal articles,IP.JRN.ARTC.SC,68.8,81.4,83.9,101.3,118.8,118,121,130,154.8,157.5,..,..
Papua New Guinea,PNG,Scientific and technical journal articles,IP.JRN.ARTC.SC,40.2,34.1,40.5,57.6,59.7,43.7,51.3,46,60.6,43.6,..,..
Paraguay,PRY,Scientific and technical journal articles,IP.JRN.ARTC.SC,25.3,26.8,28.1,31,38.7,36.4,38.3,55.9,57.6,61,..,..
Peru,PER,Scientific and technical journal articles,IP.JRN.ARTC.SC,194.4,216.9,284.3,290.6,345.4,397.5,466.8,545.7,563.9,647.8,..,..
Philippines,PHL,Scientific and technical journal articles,IP.JRN.ARTC.SC,344,428.4,414.4,457.8,525.9,585.5,652.3,841.5,842.4,915.8,..,..
Poland,POL,Scientific and technical journal articles,IP.JRN.ARTC.SC,16647,18538.5,20295.6,20379.3,22213.9,22721.8,23706.2,25044.3,27064.7,28753.3,..,..
Portugal,PRT,Scientific and technical journal articles,IP.JRN.ARTC.SC,4958.3,5723.4,6969.5,7350.5,8469,9329.2,10283.4,11610.5,12623,13555.6,..,..
Post-demographic dividend,PST,Scientific and technical journal articles,IP.JRN.ARTC.SC,943372.434645256,1041193.3114734,1081928.41928483,1119550.23761382,1147483.33471789,1185792.38496213,1213543.90540395,1256931.76466316,1291869.41062445,1299053.52198238,..,..
Pre-demographic dividend,PRE,Scientific and technical journal articles,IP.JRN.ARTC.SC,3367.90123519789,3977.82810827106,5062.0071453888,6044.73480951285,6305.92893497809,7479.7743672597,8513.90772317944,9626.93372687039,9181.70301840616,9197.13632916707,..,..
Puerto Rico,PRI,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Scientific and technical journal articles,IP.JRN.ARTC.SC,137.6,167.8,183.6,243.4,279.1,324.5,398.3,457.6,616.2,770.2,..,..
Romania,ROU,Scientific and technical journal articles,IP.JRN.ARTC.SC,2362.8,3184.6,3273.5,4782.7,6794,8840.6,10394.5,10265,10605.9,11163.6,..,..
Russian Federation,RUS,Scientific and technical journal articles,IP.JRN.ARTC.SC,25964.7,28158,27237,28285.8,29569.8,30294.2,31607.1,33615.6,33260.4,35542.3,..,..
Rwanda,RWA,Scientific and technical journal articles,IP.JRN.ARTC.SC,9.8,7.3,18,21.7,26.3,33.1,54.2,55.8,62.7,91.1,..,..
Samoa,WSM,Scientific and technical journal articles,IP.JRN.ARTC.SC,4.8,5.1,9.4,5.1,2.8,5.4,6.1,6.6,2.5,4,..,..
San Marino,SMR,Scientific and technical journal articles,IP.JRN.ARTC.SC,0.6,1.3,0.7,1.9,4.8,1.4,1.3,2.3,5.7,6.8,..,..
Sao Tome and Principe,STP,Scientific and technical journal articles,IP.JRN.ARTC.SC,0.6,0.3,1,1.3,0,1.3,2.2,0,0.5,1.2,..,..
Saudi Arabia,SAU,Scientific and technical journal articles,IP.JRN.ARTC.SC,1689.2,1724.2,1875.3,2002,2232.9,2895,3755.9,5205,6227.1,7635.6,..,..
Senegal,SEN,Scientific and technical journal articles,IP.JRN.ARTC.SC,129.8,166.4,139.7,169.9,170.6,177.8,198.8,275,298,295.8,..,..
Serbia,SRB,Scientific and technical journal articles,IP.JRN.ARTC.SC,1260,1787.7,1819,2477,2897.3,3509.8,3947.7,4711.8,5599.4,5169.1,..,..
Seychelles,SYC,Scientific and technical journal articles,IP.JRN.ARTC.SC,5,4.9,9,12.3,11.6,7.1,7.8,9.9,9.8,15.4,..,..
Sierra Leone,SLE,Scientific and technical journal articles,IP.JRN.ARTC.SC,4.4,6.5,5.1,5.7,9.1,10.9,12.2,13.9,16.3,15,..,..
Singapore,SGP,Scientific and technical journal articles,IP.JRN.ARTC.SC,7232.1,7757.1,7985.6,8015.1,8468.4,8799.7,9617,9896.5,10602.3,10658.5,..,..
Sint Maarten (Dutch part),SXM,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Scientific and technical journal articles,IP.JRN.ARTC.SC,2272.6,2480.5,2593.7,2721.2,3287.2,3106,3452.4,3795.4,4184.2,4729.9,..,..
Slovenia,SVN,Scientific and technical journal articles,IP.JRN.ARTC.SC,1879.8,2310.8,2391.2,2658.6,2976,3183.3,3218.9,3624.3,3550.4,3514.2,..,..
Small states,SST,Scientific and technical journal articles,IP.JRN.ARTC.SC,2321.34676461672,2660.19483797876,3008.39760830366,3384.51178310993,3760.80966585026,4138.54282778546,4620.98835555137,4862.91714910063,5361.02935044678,5825.44200179289,..,..
Solomon Islands,SLB,Scientific and technical journal articles,IP.JRN.ARTC.SC,2.6,3.1,6.6,4.3,2.9,3.4,7.8,7.4,5,4.3,..,..
Somalia,SOM,Scientific and technical journal articles,IP.JRN.ARTC.SC,1.1,0,1,0,1.1,1.8,3.2,2.9,1.4,6.3,..,..
South Africa,ZAF,Scientific and technical journal articles,IP.JRN.ARTC.SC,4607.3,4901.2,5485.3,5724.5,6137.3,6949.7,7531,8471.5,8955.4,9679.1,..,..
South Asia,SAS,Scientific and technical journal articles,IP.JRN.ARTC.SC,31237.8,36487,42496,48509.3,54958.7,62711.5,74043.5,89794.7,98401.1,104307.1,..,..
South Asia (IDA & IBRD),TSA,Scientific and technical journal articles,IP.JRN.ARTC.SC,31237.8,36487,42496,48509.3,54958.7,62711.5,74043.5,89794.7,98401.1,104307.1,..,..
South Sudan,SSD,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Scientific and technical journal articles,IP.JRN.ARTC.SC,30934.5,35197,38778.5,41318.2,43309.2,46712.2,48291.9,51288.4,53644.8,53342.1,..,..
Sri Lanka,LKA,Scientific and technical journal articles,IP.JRN.ARTC.SC,251.6,329,381.3,433.9,491,480.8,498.1,577.1,595.8,713.1,..,..
St. Kitts and Nevis,KNA,Scientific and technical journal articles,IP.JRN.ARTC.SC,0.7,2,1.9,2,4,3.1,3.7,4.1,9.3,13.2,..,..
St. Lucia,LCA,Scientific and technical journal articles,IP.JRN.ARTC.SC,0,0.3,0.5,0.9,0.2,0,2.3,1,0.2,0.8,..,..
St. Martin (French part),MAF,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Scientific and technical journal articles,IP.JRN.ARTC.SC,0.1,0,0.7,1.2,0,1.1,0.5,0.1,1.4,2.2,..,..
Sub-Saharan Africa,SSF,Scientific and technical journal articles,IP.JRN.ARTC.SC,8709.19574617088,9602.23127950402,11365.2353809953,12661.6392921917,13315.2712011847,15357.4472620613,16961.7105613938,19014.8057142591,19193.4852943873,20163.9549207763,..,..
Sub-Saharan Africa (excluding high income),SSA,Scientific and technical journal articles,IP.JRN.ARTC.SC,8704.14771465496,9597.2854976823,11356.1437167501,12649.2105501067,13303.5515862027,15350.2829604118,16953.8400279864,19004.8130307453,19183.5940132265,20148.3990452406,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Scientific and technical journal articles,IP.JRN.ARTC.SC,8709.19574617088,9602.23127950403,11365.2353809953,12661.6392921917,13315.2712011847,15357.4472620613,16961.7105613938,19014.8057142591,19193.4852943872,20163.9549207763,..,..
Sudan,SDN,Scientific and technical journal articles,IP.JRN.ARTC.SC,99.9,100.6,108.6,147.6,188.9,264,309.8,341.9,312.4,375.1,..,..
Suriname,SUR,Scientific and technical journal articles,IP.JRN.ARTC.SC,4.6,4.8,5.2,5.8,5.1,4.5,6.7,4.2,9.5,15.2,..,..
Swaziland,SWZ,Scientific and technical journal articles,IP.JRN.ARTC.SC,11.3,18.8,17.3,14.8,27.5,35.7,54.9,47.1,35.3,37.9,..,..
Sweden,SWE,Scientific and technical journal articles,IP.JRN.ARTC.SC,14991.1,16147.3,16427.5,16506,16286.6,16831.5,17307,17948.8,18864.1,19361.8,..,..
Switzerland,CHE,Scientific and technical journal articles,IP.JRN.ARTC.SC,13753.7,15151.3,16214.1,16702.5,17121.9,17836.8,18545.5,19483.7,20613.6,21060.4,..,..
Syrian Arab Republic,SYR,Scientific and technical journal articles,IP.JRN.ARTC.SC,130.9,141.9,116.8,155.1,200.8,160.9,233.2,281.3,315,310.5,..,..
Tajikistan,TJK,Scientific and technical journal articles,IP.JRN.ARTC.SC,34.4,29.3,27.8,31.5,31,23.3,39.6,41.9,64.3,70.8,..,..
Tanzania,TZA,Scientific and technical journal articles,IP.JRN.ARTC.SC,188.4,202.1,273.7,289.7,290,315.1,369,414.5,374.6,378.9,..,..
Thailand,THA,Scientific and technical journal articles,IP.JRN.ARTC.SC,2687.7,3498.3,4271,4788.1,5709.1,5989.1,6966.2,7553.3,8364.7,8630.8,..,..
Timor-Leste,TLS,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Scientific and technical journal articles,IP.JRN.ARTC.SC,22.6,26,28.9,33.5,40,42.3,49.9,52.6,54.2,69.1,..,..
Tonga,TON,Scientific and technical journal articles,IP.JRN.ARTC.SC,1.1,0.7,2.7,3.4,0.5,2.9,1.4,1.9,1.3,1.3,..,..
Trinidad and Tobago,TTO,Scientific and technical journal articles,IP.JRN.ARTC.SC,126.2,166.8,138.8,177.1,166.1,215.5,197.5,227.3,203.1,159.9,..,..
Tunisia,TUN,Scientific and technical journal articles,IP.JRN.ARTC.SC,1330.4,1670,1917.9,2320,2748.6,3194.5,3461.9,3771.8,3859.8,4206.8,..,..
Turkey,TUR,Scientific and technical journal articles,IP.JRN.ARTC.SC,15462.5,17555.1,19371.9,21396.4,21816.2,24885,26172.8,27355.1,28329.2,30402.3,..,..
Turkmenistan,TKM,Scientific and technical journal articles,IP.JRN.ARTC.SC,4.5,3.2,3.8,4.9,2.6,5,5.3,12.2,13.3,6.9,..,..
Turks and Caicos Islands,TCA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Scientific and technical journal articles,IP.JRN.ARTC.SC,0.6,0,1.3,0.4,0.3,0.3,1,0,0,0.3,..,..
Uganda,UGA,Scientific and technical journal articles,IP.JRN.ARTC.SC,202.4,216.8,212.8,281.2,258.8,317.5,410.7,443.8,454.7,473.9,..,..
Ukraine,UKR,Scientific and technical journal articles,IP.JRN.ARTC.SC,4738.9,5057.5,4994.2,5156,5478.8,5312.1,5711.9,6118.7,6561.4,7217.8,..,..
United Arab Emirates,ARE,Scientific and technical journal articles,IP.JRN.ARTC.SC,520.2,673.2,779.1,735.6,878,995.2,1173.8,1397.3,1588.3,1679.1,..,..
United Kingdom,GBR,Scientific and technical journal articles,IP.JRN.ARTC.SC,74711.6,81156.4,84991.3,88312.4,88851.5,91757.6,91788.5,94376.1,96764.7,97332.2,..,..
United States,USA,Scientific and technical journal articles,IP.JRN.ARTC.SC,335064.2,363815.9,371105.3,376882.9,382256.8,388037.2,398121.9,409369.8,414758.5,412541.5,..,..
Upper middle income,UMC,Scientific and technical journal articles,IP.JRN.ARTC.SC,208027.039797962,272640.919563244,312605.385650806,353081.049099021,405828.644567202,465181.891483927,510015.572948475,577348.255961642,609465.182374162,648448.985480827,..,..
Uruguay,URY,Scientific and technical journal articles,IP.JRN.ARTC.SC,298.9,342.5,355,381.6,443.2,486.2,509.3,579.2,584.1,590.6,..,..
Uzbekistan,UZB,Scientific and technical journal articles,IP.JRN.ARTC.SC,329.9,301.3,291.2,352.1,299.1,336.4,380.8,371.3,321.1,346.6,..,..
Vanuatu,VUT,Scientific and technical journal articles,IP.JRN.ARTC.SC,7.8,7.8,6,2.6,4.4,5.6,6.3,7.9,6.4,7.1,..,..
"Venezuela, RB",VEN,Scientific and technical journal articles,IP.JRN.ARTC.SC,1083.1,1260.6,1339.7,1399.6,1633,1650.8,1490.1,1277.3,1387.8,1196.1,..,..
Vietnam,VNM,Scientific and technical journal articles,IP.JRN.ARTC.SC,317.6,387.8,441,504.5,784.4,871.8,1112,1217.9,1581,1848.4,..,..
Virgin Islands (U.S.),VIR,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Scientific and technical journal articles,IP.JRN.ARTC.SC,44.3,55,65.4,76.1,90.4,109.6,123.1,126.4,138.7,125.8,..,..
World,WLD,Scientific and technical journal articles,IP.JRN.ARTC.SC,1245379.31819018,1421145.49194482,1516346.59651747,1606232.42894663,1701106.81603082,1814752.38248859,1906379.93410819,2043980.21910401,2125608.218079,2184419.89739184,..,..
"Yemen, Rep.",YEM,Scientific and technical journal articles,IP.JRN.ARTC.SC,38.9,44.3,52,46.1,59,81.3,106.3,119,118.7,127.1,..,..
Zambia,ZMB,Scientific and technical journal articles,IP.JRN.ARTC.SC,43.6,59.9,68.9,69.5,91,73.3,92,107.7,108.8,117.3,..,..
Zimbabwe,ZWE,Scientific and technical journal articles,IP.JRN.ARTC.SC,133.6,129.9,167.2,169.7,130.1,118.9,155,149.8,186.6,210.2,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 09/18/2017,,,,,,,,,,,,,,,
