,Country Name, Year,GDP(constant 2010 US$),co2 emissions,commercial bank branches,foreign direct investment net inflows,internetUsers,labor force,life expectancy,mobile cellular subscriptions,technical articles,time required to start a business,unemployment rate
363,"Egypt, Arab Rep.",2004,155240000000.0,0.9721200999999999,3.7838717180000003,1253300000.0,11.92,23354631.0,69.26041463,10.82720009,3415.2,38.0,10.69999981
364,"Egypt, Arab Rep.",2005,162193000000.0,1.030919661,3.7947545480000002,5375600000.0,12.75,24475125.0,69.42434146,18.98863599,3477.7,22.0,11.19999981
365,"Egypt, Arab Rep.",2006,173309000000.0,1.030448988,3.9095912289999997,10042800000.0,13.66,24532397.0,69.59834146,24.66217297,3916.8,19.0,10.60000038
366,"Egypt, Arab Rep.",2007,185598000000.0,1.018830752,4.205671795,11578100000.0,16.03,25700108.0,69.77943902,40.54135052,4466.9,10.0,8.899999618999999
367,"Egypt, Arab Rep.",2008,198882000000.0,0.9985139000000001,4.44673002,9494600000.0,18.01,26496654.0,69.96309756,54.69017202,4893.8,8.0,8.699999809
368,"Egypt, Arab Rep.",2009,208177000000.0,0.993068805,4.572776654,6711600000.0,20.0,27270653.0,70.15078049,72.09666743,6138.1,8.0,9.399999618999999
369,"Egypt, Arab Rep.",2010,218888000000.0,0.9261134759999999,4.604377669,6385600000.0,21.6,28054987.0,70.34141463,90.50319174,6697.7,8.0,9.0
370,"Egypt, Arab Rep.",2011,222784000000.0,0.97477265,4.617570998,-482700000.0,25.6,28426354.0,70.53490244,105.07942279999999,7708.0,8.0,12.0
371,"Egypt, Arab Rep.",2012,227720000000.0,0.9532249559999999,4.579977942,2797700000.0,26.4,29060294.0,70.72819512,119.9164442,8929.7,8.0,12.69999981
372,"Egypt, Arab Rep.",2013,232696000000.0,0.917126641,4.584026925,4192200000.0,29.4,29768142.0,70.9202439,121.507893,9199.2,8.0,13.19999981
373,"Egypt, Arab Rep.",2014,239482000000.0,0.843045988,4.592384484,4783200000.0,33.89460391,30307193.0,71.10956098,114.3059858,9199.2,8.0,13.19999981
374,Equatorial Guinea,2004,10340911892.0,0.5046113010000001,3.1073797439999997,340914468.5,0.843930285,355722.0,54.00202439,10.56344638,4.1,47.77269403,6.5
375,Equatorial Guinea,2005,12072880265.0,0.390304128,3.25969147,769146185.2,1.149789671,372861.0,54.27956098,16.0524014,1.5,177.0,6.8000001910000005
376,Equatorial Guinea,2006,13003085742.0,0.365766949,3.6713029980000003,469506014.6,1.279193596,391823.0,54.57021951,19.30759738,3.7,154.0,6.900000095
377,Equatorial Guinea,2007,14990232118.0,0.319970762,3.7999888530000003,1242731087.0,1.557123059,412229.0,54.88297561,23.45149761,3.8,155.0,6.8000001910000005
378,Equatorial Guinea,2008,17658359892.0,0.25501099899999996,3.917862023,-793872332.8,1.82,433619.0,55.22187805,27.35458379,2.6,155.0,6.8000001910000005
379,Equatorial Guinea,2009,17895574580.0,0.258187854,4.0239829380000005,1636219625.0,2.13,455850.0,55.58497561,29.54860080000001,5.0,155.0,7.0
380,Equatorial Guinea,2010,16298542028.0,0.287086538,4.3469706189999995,2734000000.0,6.0,478973.0,55.95895122,57.35549085,4.2,155.0,7.0
381,Equatorial Guinea,2011,17361846463.0,0.35293233399999996,4.432427641,1975000000.0,11.5,502252.0,56.32602439,66.8802619,3.2,133.0,6.900000095
382,Equatorial Guinea,2012,18805114509.0,0.272025198,5.363863011,985256411.5,13.94318219,526934.0,56.66834146,68.05374469,3.0,154.0,6.900000095
383,Equatorial Guinea,2013,18027862927.0,0.286397563,6.02289531,730710064.0,16.4,552228.0,56.978,67.47338887,2.4,135.0,7.0
384,Equatorial Guinea,2014,17902653392.0,0.29864209999999997,6.234163214,319569592.3,18.86,577735.0,57.25553659,66.38811096,2.4,135.0,7.900000095
385,Estonia,2004,18185135023.0,0.950368033,18.41374491,1086502853.0,53.2,683354.0,71.9097561,94.27919527,603.7,72.0,10.0
386,Estonia,2005,19889757107.0,0.842369412,20.87979742,3127298002.0,61.45,678029.0,72.56829268,109.0700258,707.8,35.0,7.900000095
387,Estonia,2006,21932809903.0,0.737485852,22.62601519,2212181185.0,63.51,697212.0,72.69146341,125.7645616,843.6,35.0,5.900000095
388,Estonia,2007,23632206206.0,0.791675303,24.02214518,3429043145.0,66.19,696360.0,72.81463415,128.07861780000002,998.8,6.5,4.699999809
389,Estonia,2008,22351469215.0,0.7825700329999999,23.82330696,1873250285.0,70.58,702493.0,73.77073171,124.21100039999999,1087.7,6.5,5.5
390,Estonia,2009,19060348608.0,0.764168814,20.27655947,1865561410.0,72.5,698211.0,74.82439024,120.5357013,1119.2,6.5,13.80000019
391,Estonia,2010,19490936349.0,0.9290290459999999,19.469407,2592803327.0,74.1,693266.0,75.42926829,127.28278759999999,1339.8,6.5,16.89999962
392,Estonia,2011,20971721297.0,0.8872117709999999,17.33943508,1118556804.0,76.5,699275.0,76.22926829,143.9260625,1365.6,6.5,12.5
393,Estonia,2012,21875027648.0,0.805649359,16.0008254,1788040739.0,78.38992593,689511.0,76.32682927,160.4107755,1389.4,6.5,10.10000038
394,Estonia,2013,22184606169.0,0.89672428,13.93352095,1079660229.0,80.0043,687862.0,77.14146341,159.6607033,1425.8,6.5,8.600000381000001
395,Estonia,2014,22810856962.0,0.85570836,12.38083067,1681871383.0,84.24152803,683366.0,77.03414634,160.6878485,1425.8,4.5,7.699999808999999
396,Euro area,2004,11939100000000.0,0.231762233,33.60374054,270006000000.0,47.48458595,154393520.0,79.27857754,88.89506405,271073.2,40.25,9.188182269
397,Euro area,2005,12141700000000.0,0.226564829,31.91566332,633807000000.0,51.26050914,156067940.0,79.4261586,97.87797602,302713.6,28.875,8.997914971
398,Euro area,2006,12535000000000.0,0.21957431600000002,33.70988261,817612000000.0,54.93650079,157669967.0,79.85600402,105.8890788,318348.9,25.08823529,8.324179525
399,Euro area,2007,12914100000000.0,0.209441171,37.40457916,1287370000000.0,61.38304967,159201324.0,80.09975244,115.870395,335091.6,21.52941176,7.43056566
400,Euro area,2008,12970000000000.0,0.203739636,36.66019876,652474000000.0,64.84360952,160698208.0,80.30278009999998,121.1330152,349943.8,16.66666667,7.498369236
401,Euro area,2009,12384100000000.0,0.197275253,35.39429927,389859000000.0,67.12982995,161130592.0,80.50339184,120.32302790000001,367791.3,15.83333333,9.55113339
402,Euro area,2010,12642900000000.0,0.197433411,34.20988644,508407000000.0,71.03672239,161241721.0,80.74663191,116.38109490000001,374599.1,14.41666667,10.1840342
403,Euro area,2011,12838800000000.0,0.18709745100000005,35.51371592,764489000000.0,72.00116351,160815280.0,81.23265042,119.3281111,389644.5,14.05263158,10.17494671
404,Euro area,2012,12721500000000.0,0.184894052,32.08962518,645738000000.0,74.09213619,161773606.0,81.22695026,120.6252695,405049.8,13.39473684,11.39979907
405,Euro area,2013,12688000000000.0,0.181955306,29.66616573,544153000000.0,75.82156009999999,162008851.0,81.51281991,121.75745659999998,409134.6,12.60526316,12.00993222
406,Euro area,2014,12844700000000.0,0.170619021,28.05474936,287669000000.0,77.00232229,162417694.0,81.93487440000001,121.24581440000001,409134.6,10.60526316,11.52574587
407,Europe & Central Asia,2004,19071900000000.0,0.359910301,23.67292705,440909000000.0,32.35908587,406254839.0,73.97261847,66.08424517,473105.4236,36.79069767,9.22802651
408,Europe & Central Asia,2005,19593800000000.0,0.350438336,25.08166982,1005160000000.0,35.22693223,410335304.0,74.13432567,81.04876938,526020.1184,31.36363636,8.848717107999999
409,Europe & Central Asia,2006,20366600000000.0,0.343832554,26.37115429,1245550000000.0,38.0834867,413899424.0,74.62863946,94.57803511,550806.9592,26.43478261,8.392794892000001
410,Europe & Central Asia,2007,21121700000000.0,0.330083031,26.18316513,1857140000000.0,43.6743815,417832192.0,74.98461502,106.311683,580862.8708,22.54347826,7.51180766
411,Europe & Central Asia,2008,21330200000000.0,0.326274178,27.53638188,1232560000000.0,47.35904473,422053931.0,75.24121523,115.01240770000001,604718.4457,18.78723404,7.365459672
412,Europe & Central Asia,2009,20372000000000.0,0.313714322,25.51434049,585665000000.0,50.56603842,424338123.0,75.63329431,119.40632269999999,636697.7131,16.75,9.250267252
413,Europe & Central Asia,2010,20905500000000.0,0.320673152,25.82843521,691844000000.0,56.11911733,426156684.0,75.92165795,120.25859799999999,652861.6653,15.64583333,9.329338247
414,Europe & Central Asia,2011,21386800000000.0,0.312451843,24.21985624,998803000000.0,58.83463039,427977529.0,76.43333756,120.2849132,681610.8633,14.21875,9.032372465
415,Europe & Central Asia,2012,21438800000000.0,0.311828818,24.53420937,900403000000.0,63.48625344,430411088.0,76.57856007,122.51811790000001,708051.354,13.87755102,9.295200017
416,Europe & Central Asia,2013,21615100000000.0,0.303101915,24.57580777,697149000000.0,66.30666862,432286662.0,76.89108021,125.2369912,720931.8159,12.70204082,9.441505606
417,Europe & Central Asia,2014,21995700000000.0,0.283963711,24.57340348,493572000000.0,68.94435122,434710887.0,77.20707533,126.05350990000002,720931.8159,11.28979592,9.0076516
418,Europe & Central Asia (excluding high income),2004,2460760000000.0,1.172238857,9.670207822,45632299904.0,10.97617698,180719843.0,68.37862056,32.40418409,56977.3,40.875,9.44844968
419,Europe & Central Asia (excluding high income),2005,2634650000000.0,1.10216781,12.23153792,57953020375.0,12.71155732,182425368.0,68.51023381,47.818685200000004,64094.4,39.47058824,8.832722709
420,Europe & Central Asia (excluding high income),2006,2846900000000.0,1.058888065,13.76968007,108185000000.0,15.27049928,183762428.0,69.13089943,66.09455667,64721.1,32.22222222,8.740835602999999
421,Europe & Central Asia (excluding high income),2007,3064640000000.0,0.998084159,15.96098151,149437000000.0,20.62189979,185800980.0,69.63226537,80.88190942,71682.9,27.33333333,8.045015512
422,Europe & Central Asia (excluding high income),2008,3197380000000.0,0.973612659,21.94465692,171908000000.0,24.12924842,187584860.0,69.9237441,91.11422125,76439.4,23.0,7.92863742
423,Europe & Central Asia (excluding high income),2009,3002410000000.0,0.9436701590000001,21.68115245,94498382847.0,27.73955451,188856093.0,70.5178809,94.85370053,83912.0,18.42105263,9.675103776
424,Europe & Central Asia (excluding high income),2010,3156250000000.0,0.9613256440000001,21.90784767,89538627398.0,35.88448070000001,190072837.0,70.81947315,99.07153857,89151.8,17.31578947,9.040442145
425,Europe & Central Asia (excluding high income),2011,3341830000000.0,0.95220983,22.99186905,122636000000.0,40.78720278,191857741.0,71.38026786,106.68710659999999,94330.4,15.47368421,8.447494925
426,Europe & Central Asia (excluding high income),2012,3456710000000.0,0.9385531709999999,23.50287829,108801000000.0,48.70394172,192627562.0,71.70260198,108.85637609999999,96746.1,14.42105263,7.88744329
427,Europe & Central Asia (excluding high income),2013,3584910000000.0,0.880277434,22.71701011,119849000000.0,52.87030902,193619543.0,72.09297156,111.59150220000001,102008.4,12.55263158,7.758629475
428,Europe & Central Asia (excluding high income),2014,3662920000000.0,0.83174426,21.95344810000001,71377913126.0,56.90141989,194876250.0,72.29512938,112.7109831,102008.4,11.55263158,7.61617233
429,European Union,2004,15907700000000.0,0.254978696,29.02729873,400755000000.0,46.83954355,234344460.0,78.19296345,85.94063784,402907.1,36.68,9.173157858
430,European Union,2005,16239300000000.0,0.24876321899999998,28.32138025,965745000000.0,50.9828551,236307945.0,78.36481648,95.79155903,447790.7,27.68,8.934755309
431,European Union,2006,16784600000000.0,0.242589367,30.76476027,1115180000000.0,54.55750152,238690072.0,78.73895726,105.01228799999998,470351.6,23.84615385,8.220849953
432,European Union,2007,17302600000000.0,0.231375594,32.66652505,1692870000000.0,60.30685328,240397300.0,78.96821226,115.1562612,495074.9,20.23076923,7.1749049010000014
433,European Union,2008,17381900000000.0,0.22525145800000002,33.91940926,1077110000000.0,64.20183012,242514995.0,79.1830529,120.4838915,515794.1,17.37037037,6.970525498
434,European Union,2009,16620000000000.0,0.2167007,34.75783591,445347000000.0,67.22443226,243243679.0,79.44111941,120.3930815,541144.5,15.66666667,8.951764212
435,European Union,2010,16977900000000.0,0.21850671800000002,33.14900603,578111000000.0,70.64052739,243643841.0,79.72474962,118.04820079999999,552780.2,14.48148148,9.628883161000001
436,European Union,2011,17260700000000.0,0.20671767800000002,32.74848596,851108000000.0,71.51902351,243289202.0,80.23976651,120.7642756,575024.4,14.35714286,9.604512428
437,European Union,2012,17179300000000.0,0.203393958,33.20473958,733227000000.0,73.70615192,244884597.0,80.25109831,122.61030490000002,597675.6,13.80357143,10.50041069
438,European Union,2013,17217400000000.0,0.19872120699999998,30.02571642,610470000000.0,75.54283683,245660414.0,80.53255827,123.8563913,605535.9,13.16071429,10.92005362
439,European Union,2014,17504900000000.0,0.185196243,28.05474936,406231000000.0,77.11399141,246917338.0,80.92222407,123.91170090000001,605535.9,11.57142857,8.410880994
440,Fiji,2004,3010663631.0,0.449443434,9.256819784,250618684.7,7.412943485,317303.0,68.31768293,17.36152235,55.1,31.0,4.699999809
441,Fiji,2005,3031738288.0,0.361651599,9.633455766,184929270.4,8.453636634,320661.0,68.49178049,24.92449701,58.5,44.0,4.599999905
442,Fiji,2006,3087900728.0,0.394262675,10.58667537,460444078.5,9.6000384,320615.0,68.668,34.37685675,71.8,44.0,6.5
443,Fiji,2007,3061633391.0,0.37848163100000004,11.31041432,377939524.3,10.89783105,321402.0,68.84590244,63.44901555,80.2,44.0,8.600000381000001
444,Fiji,2008,3093253763.0,0.28925787199999997,11.64845962,338522354.6,13.0,325789.0,69.02702439,71.10259987,60.9,44.0,9.0
445,Fiji,2009,3050380107.0,0.259663377,11.30238364,160649876.1,17.0,330883.0,69.20885366,75.07516314,70.3,44.0,8.699999809
446,Fiji,2010,3140508836.0,0.388825844,11.13676935,356156642.7,20.0,335017.0,69.39085366,81.10077287,56.8,44.0,8.5
447,Fiji,2011,3225464090.0,0.337656526,10.87489328,402356103.4,28.0,337343.0,69.56951219999999,83.76338399,58.3,44.0,8.5
448,Fiji,2012,3286214955.0,0.322487425,10.45912333,375988474.2,33.74235675,339729.0,69.74373171,98.17854865,59.5,58.0,8.5
449,Fiji,2013,3486033051.0,0.330300368,11.01344438,264709009.8,35.2,341603.0,69.91143902,105.6001544,84.0,59.0,8.300000191
450,Fiji,2014,3675898772.0,0.318227751,12.19894741,347993346.5,37.4,343179.0,70.07112195,98.77670015,84.0,59.0,7.900000095
451,Finland,2004,231492000000.0,0.289821595,13.17298341,6771281519.0,72.39,2622653.0,78.71463415,95.40312987,8127.0,14.0,8.800000191
452,Finland,2005,237928000000.0,0.229673414,14.41617085,10875828408.0,74.48,2643463.0,78.81707317,100.450445,8644.3,14.0,8.399999618999999
453,Finland,2006,247576000000.0,0.26739407,16.95207175,4631613504.0,79.66,2681984.0,79.21463415,107.6347185,8892.7,14.0,7.599999905
454,Finland,2007,260412000000.0,0.245708365,16.11415674,21985066155.0,80.78,2707311.0,79.26341463,114.8847345,9053.6,14.0,6.8000001910000005
455,Finland,2008,262289000000.0,0.215485464,16.06794043,19403176598.0,83.67,2736167.0,79.56829268,128.424569,9208.0,14.0,6.3000001910000005
456,Finland,2009,240600000000.0,0.220903757,14.96667639,-8826514767.0,82.49,2708515.0,79.7195122,144.0887946,9458.3,14.0,8.199999809
457,Finland,2010,247800000000.0,0.250534125,15.49782561,12226437616.0,86.89,2697774.0,79.87073171,156.3055115,9471.5,14.0,8.399999618999999
458,Finland,2011,254170000000.0,0.223537127,15.08069094,-6008160154.0,88.70999491,2711842.0,80.47073171,165.89090090000005,9828.3,14.0,7.699999808999999
459,Finland,2012,250545000000.0,0.196108742,13.58386633,4932843235.0,89.87999797,2718304.0,80.62682927,172.3224293,9985.8,14.0,7.599999905
460,Finland,2013,248646000000.0,0.189908286,12.1961853,-4940707106.0,91.5144,2691815.0,80.97560976,136.578674,10156.7,14.0,8.199999809
461,Finland,2014,247075000000.0,0.19144213300000001,12.05686018,17243598342.0,86.53039275,2686216.0,81.18048780000002,139.66389619999998,10156.7,14.0,8.600000381000001
462,France,2004,2506890000000.0,0.153081874,21.56349825,35581202492.0,39.15,28474243.0,80.16341463,73.01991391,53953.1,7.0,9.199999809
463,France,2005,2547190000000.0,0.151291693,21.9998762,85179159787.0,42.87,28742643.0,80.16341463,78.26189586,58833.0,7.0,8.899999618999999
464,France,2006,2607680000000.0,0.144099038,45.89163692,78945704920.0,46.87,28890569.0,80.81219512,83.53432024,61646.6,7.0,8.800000191
465,France,2007,2669260000000.0,0.138293588,44.89053194,83780962091.0,66.09,29107904.0,81.11219512,88.98459991,63484.1,7.0,8.0
466,France,2008,2674480000000.0,0.136971023,44.56006074,67999194663.0,70.68,29284832.0,81.21463415,92.67718212,66206.3,6.5,7.400000095
467,France,2009,2595810000000.0,0.135564495,41.92404405,18380195793.0,71.58,29539633.0,81.41463415,92.09659575,68329.9,6.5,9.100000381000001
468,France,2010,2646840000000.0,0.13337922800000002,41.57371849,38899924638.0,77.28,29645117.0,81.66341463,91.38732973,69063.2,6.5,9.300000191
469,France,2011,2701870000000.0,0.122805581,41.38512301,44191741840.0,77.81999899,29693735.0,82.11463415,94.0767743,70666.9,6.5,9.199999809
470,France,2012,2706810000000.0,0.123107269,39.00721267,32950453828.0,81.44,29937596.0,81.96829268,97.37775287,72424.4,6.5,9.899999618999999
471,France,2013,2722400000000.0,0.12272117,38.66794976,31589259642.0,81.9198,29994589.0,82.2195122,98.49547248,72554.5,6.5,10.39999962
472,France,2014,2748200000000.0,0.11035417900000001,37.98863838,-1048274594.0,83.75,30033498.0,82.67073171,100.3615662,72554.5,4.5,9.899999618999999
473,"Gambia, The",2004,765218419.3,0.383367667,4.260378348,55526319.44,3.3080034780000003,581857.0,57.57173171,12.57243519,36.9,47.77269403,7.099999905
474,"Gambia, The",2005,758012541.8,0.387012066,4.511943113,53650280.02,3.7990011389999996,601298.0,57.95658537,17.22725782,36.0,28.0,7.199999809
475,"Gambia, The",2006,766533358.5,0.401845525,5.255630094,82208102.59,5.2376911580000005,619647.0,58.32831707,27.27777463,46.2,27.0,7.099999905
476,"Gambia, The",2007,794366380.5,0.44316074899999996,6.189410525,78099786.49,6.205037419,639109.0,58.68456098,52.33214725,35.9,32.0,7.099999905
477,"Gambia, The",2008,839920448.1,0.436588966,7.408748909,78614989.73,6.88,659760.0,59.02295122,73.90036908,41.7,27.0,7.099999905
478,"Gambia, The",2009,894092762.5,0.426541871,7.742141157000001,39447343.71,7.63,681911.0,59.3435122,80.62692375,42.7,27.0,7.0
479,"Gambia, The",2010,952429030.4,0.454318365,9.47278447,37366207.68,9.2,705156.0,59.64573171,87.9633354,45.4,27.0,7.0
480,"Gambia, The",2011,911201531.5,0.49097151899999997,9.177738648,36178721.37,10.8703,727604.0,59.93056098,80.76025697,35.6,27.0,7.199999809
481,"Gambia, The",2012,964618263.9,0.4713864720000001,8.781490684,33524808.59,12.44922872,751320.0,60.20139024,85.20375721,37.9,27.0,7.0
482,"Gambia, The",2013,1010735774.0,0.428109909,9.194556822000001,37635270.43,14.0,776318.0,60.46217073,99.9766937,45.1,27.0,7.0
483,"Gambia, The",2014,1019604583.0,0.503508918,8.984760687,28404020.8,15.56,802655.0,60.71385366,119.63048870000002,45.1,26.0,7.0
484,Germany,2004,3191220000000.0,0.255952604,21.26901093,-20444719446.0,64.73,40845505.0,78.68048780000002,85.06020667,72934.4,45.0,10.30000019
485,Germany,2005,3213780000000.0,0.248050821,20.18391043,59855759874.0,68.71,41282894.0,78.93170732,94.55486999,81765.2,22.0,11.10000038
486,Germany,2006,3332690000000.0,0.244988777,16.67800265,87441737296.0,72.16,41626600.0,79.13170732,102.2828888,83335.1,22.0,10.30000019
487,Germany,2007,3441360000000.0,0.226813684,16.30281928,50845049519.0,75.16,41892111.0,79.53414634,115.1403608,87319.9,18.0,8.600000381000001
488,Germany,2008,3478600000000.0,0.2243904,16.31470146,30926055579.0,78.0,41901328.0,79.73658537,126.5575074,89470.3,17.5,7.5
489,Germany,2009,3283140000000.0,0.21999133199999998,15.85733642,56668665258.0,79.0,41965846.0,79.83658537,126.22805770000001,93328.5,17.5,7.699999808999999
490,Germany,2010,3417090000000.0,0.222077548,15.7042927,86053684912.0,82.0,41999734.0,79.98780488,106.4836959,95135.1,14.5,7.099999905
491,Germany,2011,3542160000000.0,0.206794123,15.53656716,97480731020.0,81.26999954,41665603.0,80.43658537,109.65956750000001,98492.8,14.5,5.900000095
492,Germany,2012,3559590000000.0,0.207850284,14.16187351,65464274951.0,82.34999847,41764275.0,80.53902439,111.5940398,101777.8,14.5,5.400000095
493,Germany,2013,3577010000000.0,0.211716359,14.59825981,67407574807.0,84.17,42151284.0,80.4902439,120.92116509999998,101073.9,14.5,5.3000001910000005
494,Germany,2014,3634080000000.0,0.19809234399999998,14.518993099999998,16721265607.0,86.19,42450423.0,81.0902439,120.41898290000002,101073.9,14.5,5.0
495,Ghana,2004,22161789893.0,0.33159180899999996,3.0631646310000002,139270000.0,1.716797704,8772227.0,58.17534146,8.135148478,168.4,21.0,6.900000095
496,Ghana,2005,23469336373.0,0.29796194,3.2293016039999998,144970000.0,1.831197461,8904953.0,58.65202439,13.44255251,183.0,17.0,3.799999952
497,Ghana,2006,24971353346.0,0.37475678100000004,3.6008895560000003,636010000.0,2.723175973,9033027.0,59.15121951,23.72559884,195.5,17.0,3.599999905
498,Ghana,2007,26056812916.0,0.3771589420000001,4.564421126,1383177930.0,3.85,9466946.0,59.64387805,33.75729429,262.8,13.0,2.799999952
499,Ghana,2008,28440958948.0,0.32130295,4.7651854689999995,2714916344.0,4.27,9915200.0,60.10602439,50.0664665,285.3,11.0,4.3000001910000005
500,Ghana,2009,29819138460.0,0.25849284699999997,5.091781621,2372540000.0,5.44,10379656.0,60.52363415,63.77348397,361.8,11.0,2.200000048
501,Ghana,2010,32174772956.0,0.30943202,5.360788854,2527350000.0,7.8,10859106.0,60.89373171,71.86671124,402.8,11.0,5.3000001910000005
502,Ghana,2011,36694042412.0,0.267924337,5.379459722999999,3247588000.0,9.0,11331411.0,61.22078049,85.27494343,485.4,11.0,4.599999905
503,Ghana,2012,40103840659.0,0.296166472,5.676336086,3294520000.0,10.6,11816109.0,61.52431707,100.9932997,539.7,11.0,3.599999905
504,Ghana,2013,43036444041.0,0.339719727,5.8476024639999995,3227000000.0,15.0,12309496.0,61.82031707,108.1911482,583.3,14.0,1.7999999519999998
505,Ghana,2014,44751818870.0,0.32325647,6.080887538,3363389444.0,25.51773743,12640631.0,62.11378049,114.81947890000001,583.3,14.0,2.400000095
506,Greece,2004,302520000000.0,0.321135541,34.05672705,2147448817.0,21.42,4925532.0,79.03902439,84.49551267,7595.6,38.0,10.5
507,Greece,2005,304332000000.0,0.324235464,35.19950906,689960219.9,24.0,4935425.0,79.23902439,92.92454872,9055.5,38.0,9.800000191
508,Greece,2006,321534000000.0,0.302566402,38.01636289,5409239581.0,32.25,4981280.0,79.43902439,99.34233967,10500.0,38.0,8.899999618999999
509,Greece,2007,332061000000.0,0.295868447,40.04374765,1957669989.0,35.88,4985357.0,79.43902439,111.0964206,10838.3,38.0,8.300000191
510,Greece,2008,330948000000.0,0.289971504,42.46533774,5733408744.0,38.2,4998837.0,79.93902439,124.5083602,11532.9,19.0,7.699999808999999
511,Greece,2009,316714000000.0,0.290301507,42.08701881,2762586782.0,42.4,5054368.0,80.18780488,119.79558929999999,11802.2,19.0,9.5
512,Greece,2010,299362000000.0,0.280119302,41.11488294,533689272.7,44.4,5080556.0,80.38780488,110.64551850000001,11668.3,19.0,12.5
513,Greece,2011,272022000000.0,0.293511092,39.45995746,1092091924.0,51.64999517,5001986.0,80.73170732,109.0787779,11599.0,11.0,17.70000076
514,Greece,2012,252163000000.0,0.3174262,37.58829779,1663327173.0,55.06999344,4945645.0,80.63414634,120.09630159999999,11674.0,11.0,24.20000076
515,Greece,2013,243990000000.0,0.284775575,32.47620511,2945417938.0,59.8663,4883929.0,81.28536585,116.82064779999999,11370.4,14.0,27.20000076
516,Greece,2014,244851000000.0,0.274938158,28.16747338,2696796379.0,63.21,4819351.0,81.43658537,114.96188490000002,11370.4,13.0,26.29999924
517,Guatemala,2004,33460283473.0,0.34729899999999997,17.56650429,321400000.0,5.1,4647266.0,69.3314878,25.61697311,28.7,39.0,3.099999905
518,Guatemala,2005,34551125870.0,0.36382247100000004,17.35328702,540000000.0,5.7,4935616.0,69.65434146,35.57138428,52.9,39.0,2.400000095
519,Guatemala,2006,36409899313.0,0.347363855,17.0188697,635300000.0,6.5,5229838.0,69.97568293,55.2407726,37.9,27.0,1.7999999519999998
520,Guatemala,2007,38705199942.0,0.32619599,27.12491511,859200000.0,7.3,5313344.0,70.30558537,89.33491997,34.5,34.0,2.5
521,Guatemala,2008,39975176494.0,0.285928419,29.783228499999996,751109109.8,8.3,5399501.0,70.65104878,109.52743079999999,41.8,34.0,2.799999952
522,Guatemala,2009,40185315839.0,0.294927233,32.21783759,696452714.3,9.3,5483148.0,71.01260976,123.72202340000001,64.6,37.0,3.200000048
523,Guatemala,2010,41338595381.0,0.282175214,33.00050119,845598200.0,10.5,5561855.0,71.38621951,125.9831555,53.7,37.0,3.700000048
524,Guatemala,2011,43059085364.0,0.274903099,33.80703206,1139659133.0,12.3,5646356.0,71.75885366,132.4516485,48.8,37.0,4.099999905
525,Guatemala,2012,44337951141.0,0.270034016,34.37613928,1263638429.0,16.0,6266333.0,72.11846341,137.81948490000002,73.2,40.0,2.900000095
526,Guatemala,2013,45977203823.0,0.296536215,34.68884737,1353141908.0,19.7,5949030.0,72.45402439,140.393535,80.5,19.5,3.0
527,Guatemala,2014,47896476508.0,0.382651655,34.49717782,1165765000.0,23.4,6157910.0,72.76202439,106.6337703,80.5,18.5,2.900000095
528,Guinea,2004,4133010005.0,0.47024081700000003,0.6806489609999999,0.0,0.5088193320000001,3783551.0,52.43390244,1.651452655,10.2,40.0,2.0
529,Guinea,2005,4256887580.0,0.428990892,0.6650454339999999,105000000.0,0.542254181,3886461.0,53.15692683,1.973615991,6.8,40.0,2.0
530,Guinea,2006,4363170508.0,0.43366904799999995,0.757097655,125000000.0,0.637492123,3989496.0,53.956243900000004,54.55299168,17.2,40.0,2.0
531,Guinea,2007,4439861186.0,0.44352265,0.824255272,385900000.0,0.7800252790000001,4102354.0,54.7575122,19.90650512,14.1,40.0,2.0
532,Guinea,2008,4659054145.0,0.469880566,1.021651694,381880000.0,0.92,4222869.0,55.50158537,26.66103586,11.0,40.0,2.0
533,Guinea,2009,4645999835.0,0.48698645700000004,1.1892816000000002,140850000.0,0.94,4349740.0,56.16356098,32.936074,10.3,40.0,1.600000024
534,Guinea,2010,4735956493.0,0.5497453370000001,1.2976815879999999,101350000.0,1.0,4482419.0,56.7432439,36.7781157,11.3,40.0,1.600000024
535,Guinea,2011,4921073735.0,0.564833236,1.4314953240000001,956040000.0,2.0,4640410.0,57.26065854,43.54770359,10.6,40.0,1.7000000480000002
536,Guinea,2012,5115166394.0,0.504688959,1.571055834,605400000.0,3.1,4757593.0,57.76112195,48.76925037,11.9,35.0,1.7000000480000002
537,Guinea,2013,5232815182.0,0.439382803,1.627514675,135330000.0,4.5,5406768.0,58.27960976,63.31503903,11.5,16.0,1.7000000480000002
538,Guinea,2014,5253746370.0,0.4662493820000001,2.1767541440000002,68000000.0,6.4,5553328.0,58.82490244,72.09875075,11.5,8.0,1.7999999519999998
539,Guinea-Bissau,2004,690382259.6,0.292135259,0.12220919999999999,1915633.352,1.808142203,547155.0,53.05104878,2.836587237,9.6,47.77269403,6.900000095
540,Guinea-Bissau,2005,719829998.4,0.29546698600000004,0.23806916399999997,8692468.09,1.901365316,563065.0,53.32190244,6.952089848,9.1,259.0,6.8000001910000005
541,Guinea-Bissau,2006,736456272.7,0.293775758,0.34850734299999997,17887123.56,2.057196705,578713.0,53.6232439,10.83048396,5.7,260.0,6.900000095
